lat,lng,class,colors
-7.318013871000001,112.650108,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.302643755,112.6619263,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.303283,112.660475,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.304762116,112.65211140000001,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.315648601,112.6507247,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.305072402,112.6658514,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.2993064610000005,112.6545939,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.308140363,112.63559599999999,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.301897801,112.64483929999999,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.326821337999999,112.66564209999999,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.305509700000001,112.6491551,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.303836372999999,112.6600244,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.304756172,112.66526280000001,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.304859228,112.664575,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.304712873,112.6603423,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.3351418729999995,112.6695215,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.305202575,112.66845729999999,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.304461647999999,112.66384939999999,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.307104046,112.66708249999999,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.302770262,112.6625763,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.302007000000001,112.643681,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.308140363,112.63559599999999,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.308577099999999,112.67130060000001,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.305107935,112.6686723,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.3052576,112.6478643,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.305613062999999,112.6432162,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.310105999999999,112.6565185,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.30552746,112.66665139999999,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.305230443999999,112.64685759999999,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.320994101,112.66623359999998,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.305849353999999,112.6630596,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.3034854010000005,112.65928490000002,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.304377432000001,112.64176200000001,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.303163988,112.6540125,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.303953933,112.6470217,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.304060207000001,112.6612929,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.306267301,112.6595706,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.326642191,112.67508090000001,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.250993352999999,112.63313000000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.253360661,112.6398499,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.259076476000001,112.63373359999999,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.252484162000001,112.6516576,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.25955131,112.6590587,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.256317098999999,112.64662759999999,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.249840219,112.63417209999999,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.253776393,112.65137730000001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.257894069,112.63355990000002,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.254325584,112.6540728,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.2531555999999995,112.6448889,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.261391299,112.63282990000002,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.257157219,112.63508200000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.25259063,112.65211459999999,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.197634267000001,112.6467039,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.25397562,112.6521864,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.252651436,112.64583200000001,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.249643555,112.6332805,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.253569099999999,112.65618529999999,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.257297894,112.6593938,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.256934117,112.6592674,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.253863804,112.6521058,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.262150352999999,112.65614369999999,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.257525996,112.65965759999999,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.257692895,112.6489476,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.266306629,112.66099890000001,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.250970637000001,112.6380535,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.253858558999999,112.6529422,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.33706798,112.75010379999999,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.337057151000001,112.7500067,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.257704187000001,112.6510499,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.253351521,112.63826110000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.2120637,112.65299080000001,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.199315162,112.6473281,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.253361694,112.638103,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.289033486,112.69625690000001,53,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.262867496,112.65547649999999,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.257985725,112.63444890000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.198056871,112.6465757,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.239836886,112.6105517,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.2592483770000005,112.65846909999999,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.256488715,112.6598905,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.260187048,112.6591611,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.26125579,112.65822649999998,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.2597480889999995,112.65876170000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.253858558999999,112.6529422,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.260275432,112.6586524,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.251240444,112.6534751,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.256451577999999,112.63756529999999,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.253627465,112.6404281,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.264040665,112.65518290000001,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.249102082,112.63362790000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.209569231000001,112.65717409999999,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.262045667000001,112.64924109999998,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.245255645,112.64422240000002,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.256643491,112.65910900000002,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.240474911000001,112.61119270000002,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.2552923,112.64986840000002,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.252084927,112.6355031,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.251240444,112.6534751,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.249830465,112.6323767,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.250421022,112.6357554,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.256634119,112.6509741,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.253122227,112.6527664,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.198646123,112.64600779999999,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.256088774,112.6508249,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.251915841000001,112.63623009999999,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.249189,112.633982,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.253411956,112.6354447,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.259099000000001,112.653458,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.252869402999999,112.63634820000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.254273186,112.65528959999999,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.293439489,112.7102129,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.2539098829999995,112.6511777,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.250810013,112.63663989999999,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.244962492999999,112.6442475,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.251211971,112.6582811,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.258485764,112.63870630000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.258686148,112.64012220000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.250421022,112.6357554,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.25613823,112.65948529999999,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.250918026,112.6372193,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.254058721,112.63766319999999,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.258481881,112.63848,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.241303576,112.6114747,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.195179552999999,112.6453709,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.2538667939999995,112.7632722,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.252969596,112.6390562,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.253577595,112.65177630000001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.259533956,112.6557498,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.252901937000001,112.6361124,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.255502892000001,112.65029229999999,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.251334151,112.6382402,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.252974077,112.6520675,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.259764,112.656283,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.257530996,112.64952269999999,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.250652097000001,112.6366749,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.254072343,112.6392348,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.258528405,112.65383419999999,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.257746984,112.6335648,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.257910454,112.6495895,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.253267452,112.6527629,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.255526995,112.65491010000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.259549814,112.6562592,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.253263077000001,112.65276270000001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.25397562,112.6521864,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.243685025,112.63989409999999,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.25578634,112.63785220000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.258856,112.65590700000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.254734325,112.65193899999998,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.251729346,112.63726070000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.259014917000001,112.6564765,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.250104516,112.63240459999999,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.2552923,112.64986840000002,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.22433,112.61594199999999,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.198002558,112.65980890000002,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.264465977,112.67010090000001,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.258856,112.65590700000001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.2591834,112.6564453,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.25279867,112.64369840000002,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.258971149,112.65929890000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.251760506,112.63536129999999,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.258759847,112.65764540000002,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.257161365,112.6597149,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2560568320000005,112.6587861,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.250233345,112.638155,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.2576927389999994,112.64990790000002,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.252351751,112.6373611,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.250993352999999,112.63313000000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.25175903,112.63911350000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.258856,112.65590700000001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.251334151,112.6382402,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.258045636,112.6343466,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.26068333,112.635769,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.26005417,112.6588905,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2504642079999995,112.63739939999999,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.254188479,112.65210060000001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.250632612,112.65154390000001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.199315162,112.6473281,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.253950112,112.63781540000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.251996548999999,112.65457040000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.252157508,112.6364982,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.251699551000001,112.6359396,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.195723289,112.64531740000001,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.258728655,112.6578251,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.250612556,112.63500829999998,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.263360457999999,112.65527340000001,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.249757757999999,112.73013020000002,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.262587558,112.65554070000002,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.251415617999999,112.63441110000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.255367672999999,112.63863159999998,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.198879187,112.6468034,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.259823657999999,112.6373319,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.255006849,112.64899299999999,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.25812372,112.6366246,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.258054447,112.63633119999999,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.253683406,112.6537897,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.253611339,112.6381648,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.250236551,112.6346494,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.2533990379999995,112.6396009,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.257797452,112.6596835,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.260203917999999,112.6345487,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.2515307,112.63347409999999,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.249484006,112.636168,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.263318934,112.65536680000001,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.252273429,112.6366394,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.250875792,112.6372848,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.250652097000001,112.6366749,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.251943369,112.6388628,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.259857162,112.6552137,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.251170308,112.6328428,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.258982427,112.63554520000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.250421022,112.6357554,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.256754102,112.6508979,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.250993352999999,112.63313000000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.259792917,112.65853490000002,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.25725377,112.65779930000001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.250435891,112.63247920000002,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.258027524,112.65789240000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.259368811,112.65873020000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.249750453,112.6343956,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.312267275,112.7053088,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.312863147000001,112.70302,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.316305719,112.69884579999999,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.318501565,112.6973945,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.310152836,112.70883710000001,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.308632215,112.67458359999999,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.311864936,112.6947452,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.309135885,112.68096329999999,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.310328,112.710321,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.324578904,112.6885875,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.327013041,112.6877618,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.332928674,112.69509280000001,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.326377963,112.68161780000001,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.312341765,112.68488459999999,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.328134095,112.6831041,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.329150456,112.6801967,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.329150456,112.6801967,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.331778055,112.6935207,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.309170243,112.693271,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.329994059,112.69147020000001,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.311864936,112.6947452,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.309650144,112.69486869999999,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.318549195,112.6797713,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.328049718,112.68301840000001,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.308807097000001,112.67557749999999,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.328189463999999,112.6830824,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.2573821789999995,112.752003,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.3305914660000004,112.68403300000001,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.312056694,112.70728319999999,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.329994059,112.69147020000001,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.30879064,112.6779456,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.313986101,112.69294359999999,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.3163067999999996,112.6998706,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.315483906,112.6831193,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.3101843970000004,112.68775900000001,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.329150456,112.6801967,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.312450282,112.6956575,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.3101843970000004,112.68775900000001,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.326702758,112.68632530000001,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.332364836,112.6933284,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.310345636,112.68211480000001,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.3141091000000005,112.70054820000001,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.3309639220000005,112.6767006,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.312062932000001,112.6962612,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.312790538,112.67609740000002,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.308528316,112.67498710000001,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.308613807,112.6882779,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.30948011,112.68411359999999,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.311885256,112.7014077,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.307959029,112.6788216,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.328753597,112.6815386,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.306747647000001,112.68695290000001,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.317171976,112.6886662,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.308764039,112.683833,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.310536,112.71025,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.310328,112.710321,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.324578904,112.6885875,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
